GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1292362742,20260304,202603,2026,2026.1753,ROUPTY,ROMINA,,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,20,20,2,1,3.0,8,1,8,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362743,20260304,202603,2026,2026.1753,ROUPTY,ROMINA,,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,80,80,8,2,5.0,3,1,3,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362744,20260304,202603,2026,2026.1753,ROUPTY,ROMINA,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,40,40,4,1,1.0,2,1,2,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362745,20260304,202603,2026,2026.1753,ROUPTY,ROMINA,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,80,80,8,2,5.0,1,1,1,-4.96644295302014,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.thelocal.se/20260304/politics-in-sweden-sweden-needs-to-get-off-the-fence-on-iran-but-how
1292362751,20260304,202603,2026,2026.1753,RUS,RUSSIA,RUS,,,,,,,,,,,,,,,,,,1,90,90,9,2,-2.0,1,1,1,-6.00961538461539,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://timesofindia.indiatimes.com/business/india-business/russia-ready-to-redirect-crude-to-india-as-hormuz-fallout-hits-flows/articleshow/129034176.cms
1292362770,20260304,202603,2026,2026.1753,RUS,RUSSIA,RUS,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,40,40,4,1,1.0,2,1,2,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362771,20260304,202603,2026,2026.1753,RUS,RUSSIA,RUS,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,40,40,4,1,1.0,1,1,1,-2.50783699059561,1,Oman,MU,MU,,21.0,57.0,MU,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362780,20260304,202603,2026,2026.1753,RUS,RUSSIA,RUS,,,,,,,,PSEGOV,PALESTINIAN,PSE,,,,,GOV,,,1,46,46,4,1,7.0,1,1,1,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362799,20260304,202603,2026,2026.1753,RUSCVL,RUSSIAN,RUS,,,,,CVL,,,IRN,IRAN,IRN,,,,,,,,0,160,160,16,4,-4.0,2,1,2,-5.18834399431414,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://tass.com/politics/2096327
1292362802,20260304,202603,2026,2026.1753,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,CVL,CITIZEN,,,,,,CVL,,,1,14,14,1,1,0.0,8,1,8,-1.64609053497943,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,20260304154500,https://timesca.com/turkmenistan-opens-additional-crossings-as-uzbekistan-evacuates-citizens-from-iran/
1292362803,20260304,202603,2026,2026.1753,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,CVL,CITIZEN,,,,,,CVL,,,1,14,14,1,1,0.0,2,1,2,-1.64609053497943,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,20260304154500,https://timesca.com/turkmenistan-opens-additional-crossings-as-uzbekistan-evacuates-citizens-from-iran/
1292362804,20260304,202603,2026,2026.1753,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,CVL,CITIZEN,,,,,,CVL,,,1,30,30,3,1,4.0,5,1,5,-1.64609053497943,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://timesca.com/turkmenistan-opens-additional-crossings-as-uzbekistan-evacuates-citizens-from-iran/
1292362805,20260304,202603,2026,2026.1753,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,CVL,CITIZEN,,,,,,CVL,,,1,60,60,6,2,6.0,5,1,5,-1.64609053497943,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://timesca.com/turkmenistan-opens-additional-crossings-as-uzbekistan-evacuates-citizens-from-iran/
1292362811,20260304,202603,2026,2026.1753,RUSGOV,RUSSIA,RUS,,,,,GOV,,,PSEGOV,PALESTINIAN,PSE,,,,,GOV,,,1,46,46,4,1,7.0,1,1,1,-2.50783699059561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362816,20260304,202603,2026,2026.1753,RUSGOV,SERGEY LAVROV,RUS,,,,,GOV,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,1,43,43,4,1,2.8,1,1,1,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362817,20260304,202603,2026,2026.1753,RUSGOV,SERGEY LAVROV,RUS,,,,,GOV,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,1,43,43,4,1,2.8,1,1,1,-2.50783699059561,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362822,20260304,202603,2026,2026.1753,SAU,SAUDI ARABIA,SAU,,,,,,,,,,,,,,,,,,1,192,192,19,4,-9.5,2,1,2,-4.23076923076923,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,0,,,,,,,,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,20260304154500,https://indianexpress.com/article/business/crude-tanker-rates-go-through-the-roof-amid-west-asia-conflict-10564844/
1292362823,20260304,202603,2026,2026.1753,SAU,RIYADH,SAU,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,80,80,8,2,5.0,6,1,6,0.66518847006652,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,1,Israel,IS,IS,,31.5,34.75,IS,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260304154500,https://www.manchestereveningnews.co.uk/news/world-news/virgin-atlantic-riyadh-dubai-flights-33530580
1292362824,20260304,202603,2026,2026.1753,SAU,RIYADH,SAU,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,80,80,8,2,5.0,2,1,2,0.66518847006652,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,1,Iran,IR,IR,,32.0,53.0,IR,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.manchestereveningnews.co.uk/news/world-news/virgin-atlantic-riyadh-dubai-flights-33530580
1292362825,20260304,202603,2026,2026.1753,SAU,SAUDI ARABIA,SAU,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,80,80,8,2,5.0,2,1,2,0.66518847006652,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.manchestereveningnews.co.uk/news/world-news/virgin-atlantic-riyadh-dubai-flights-33530580
1292362827,20260304,202603,2026,2026.1753,SAU,SAUDI ARABIA,SAU,,,,,,,,DJI,DJIBOUTI,DJI,,,,,,,,1,192,192,19,4,-9.5,8,1,8,-4.23076923076923,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19.0,39.5,-2037160,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,20260304154500,https://indianexpress.com/article/business/crude-tanker-rates-go-through-the-roof-amid-west-asia-conflict-10564844/
1292362833,20260304,202603,2026,2026.1753,SGP,SINGAPORE,SGP,,,,,,,,,,,,,,,,,,1,51,51,5,1,3.4,10,1,10,5.94713656387665,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,0,,,,,,,,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,20260304154500,https://ftnnews.com/travel-news/aviation/asian-airports-dominate-list-of-worlds-best-layover-airports/
1292362851,20260304,202603,2026,2026.1753,SYR,DAMASCUS,SYR,,,,,,,,GOV,MINISTRY,,,,,,GOV,,,1,42,42,4,1,1.9,1,1,1,5.38461538461539,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20260304154500,https://sana.sy/en/syria/2300420/
1292362853,20260304,202603,2026,2026.1753,TKM,TURKMENISTAN,TKM,,,,,,,,AZE,AZERBAIJAN,AZE,,,,,,,,0,61,61,6,2,6.4,3,1,3,-1.64609053497943,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Astara, Astara, Azerbaijan",AJ,AJ08,534,38.456,48.875,-2705081,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://timesca.com/turkmenistan-opens-additional-crossings-as-uzbekistan-evacuates-citizens-from-iran/
1292362854,20260304,202603,2026,2026.1753,TKM,TURKMENISTAN,TKM,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,61,61,6,2,6.4,5,1,5,-1.64609053497943,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,20260304154500,https://timesca.com/turkmenistan-opens-additional-crossings-as-uzbekistan-evacuates-citizens-from-iran/
1292362856,20260304,202603,2026,2026.1753,TUR,TURKISH,TUR,,,,,,,,COPGOV,DEPUTY,,,,,,COP,GOV,,1,46,46,4,1,7.0,4,1,4,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362857,20260304,202603,2026,2026.1753,TUR,TURKIYE,TUR,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,40,40,4,1,1.0,5,1,5,-4.88656195462478,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.aljazeera.com/news/2026/3/4/nato-defences-destroy-missile-fired-from-iran-over-mediterranean-turkiye
1292362858,20260304,202603,2026,2026.1753,TURGOV,TURKISH,TUR,,,,,GOV,,,COPGOV,DEPUTY,,,,,,COP,GOV,,1,46,46,4,1,7.0,4,1,4,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362859,20260304,202603,2026,2026.1753,TURGOV,TURKEY,TUR,,,,,GOV,,,COPGOV,DEPUTY,,,,,,COP,GOV,,1,46,46,4,1,7.0,2,1,2,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362865,20260304,202603,2026,2026.1753,UAF,TERRORIST,,,,,,UAF,,,IRN,IRANIAN,IRN,,,,,,,,0,42,42,4,1,1.9,6,1,6,-5.08474576271186,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362866,20260304,202603,2026,2026.1753,UAF,TERRORIST,,,,,,UAF,,,IRN,IRANIAN,IRN,,,,,,,,0,42,42,4,1,1.9,4,1,4,-5.08474576271186,4,"Koysinjaq, Liwa' Irbil, Iraq",IZ,IZ11,123561,36.0845,44.6286,-3107702,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,4,"Kurdistan, Khuzestan, Iran",IR,IR15,41008,30.6693,50.2055,-3072067,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764953/IRGC-pounds-bases-of-anti-Iran-separatist-groups-in-Iraqi-Kurdistan
1292362925,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-4.82233502538071,1,Iran,IR,IR,,32.0,53.0,IR,0,,,,,,,,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.leicestermercury.co.uk/news/uk-world-news/trump-survives-iran-assassination-attempt-10847866
1292362969,20260304,202603,2026,2026.1753,USA,AMERICAN,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,20,20,2,1,3.0,1,1,1,-5.78905630452022,1,Qatar,QA,QA,,25.5,51.25,QA,1,Iran,IR,IR,,32.0,53.0,IR,1,Qatar,QA,QA,,25.5,51.25,QA,20260304154500,https://www.aljazeera.com/news/2026/3/4/why-are-the-us-and-israel-framing-the-ongoing-conflict-as-a-religious-war
1292362970,20260304,202603,2026,2026.1753,USA,AMERICAN,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,20,20,2,1,3.0,1,1,1,-5.78905630452022,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,20260304154500,https://www.aljazeera.com/news/2026/3/4/why-are-the-us-and-israel-framing-the-ongoing-conflict-as-a-religious-war
1292362976,20260304,202603,2026,2026.1753,USA,WASHINGTON,USA,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,0,46,46,4,1,7.0,2,1,2,-2.50783699059561,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362978,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,1712,171,17,4,-9.2,2,1,2,-10.6100795755968,1,Israel,IS,IS,,31.5,34.75,IS,4,"Urmia, Az¯arbayjan-e Gharbi, Iran",IR,IR01,41057,37.5553,45.0724,-3077456,4,"Urmia, Az¯arbayjan-e Gharbi, Iran",IR,IR01,41057,37.5553,45.0724,-3077456,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292362979,20260304,202603,2026,2026.1753,USA,AMERICAN,USA,,,,,,,,IRN,URMIA,IRN,,,,,,,,1,1712,171,17,4,-9.2,6,1,6,-10.6100795755968,1,United States,US,US,,39.828175,-98.5795,US,4,"Urmia, Az¯arbayjan-e Gharbi, Iran",IR,IR01,41057,37.5553,45.0724,-3077456,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292362980,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,173,173,17,4,-5.0,8,1,8,-4.28571428571429,1,United States,US,US,,39.828175,-98.5795,US,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/araghchi-accuses-trump-of-diplomacy-breach-and-u-s-betrayal-with-iran-assault/
1292362983,20260304,202603,2026,2026.1753,USA,THE US,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,190,190,19,4,-10.0,4,1,4,-2.50783699059561,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292362985,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-5.76923076923077,1,United States,US,US,,39.828175,-98.5795,US,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.mediaite.com/media/news/trump-war-chief-hegseth-confronted-over-attack-on-girls-school-that-killed-160-children/
1292362986,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,194,194,19,4,-10.0,2,1,2,-7.35930735930736,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://ianslive.in/pentagon-confirms-ai-enabled-weapons-used-in-the-iran-war--20260304201204
1292362988,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,IRNEDU,IRAN,IRN,,,,,EDU,,,1,190,190,19,4,-10.0,2,1,2,-10.0,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.islamicinvitationturkey.com/us-israeli-strikes-target-another-girls-school-in-iran/
1292362989,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,IRNEDU,IRAN,IRN,,,,,EDU,,,1,190,190,19,4,-10.0,8,1,8,-10.0,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,1,United States,US,US,,39.828175,-98.5795,US,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.islamicinvitationturkey.com/us-israeli-strikes-target-another-girls-school-in-iran/
1292362992,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,57,57,5,1,8.0,2,1,2,-6.88622754491018,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/irgc-ground-force-initiates-trio-of-operations-countering-alleged-israeli-us-hostilities/
1292362993,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,57,57,5,1,8.0,8,1,8,-6.88622754491018,1,United States,US,US,,39.828175,-98.5795,US,1,Israel,IS,IS,,31.5,34.75,IS,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.islamicinvitationturkey.com/irgc-ground-force-initiates-trio-of-operations-countering-alleged-israeli-us-hostilities/
1292362994,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,0,27,27,2,1,4.0,2,1,2,-1.01975780752072,3,"Evanston, Illinois, United States",US,USIL,IL031,42.0411,-87.6901,408101,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260304154500,https://dailynorthwestern.com/2026/03/04/city/mayor-daniel-biss-isnt-afraid-to-make-waves-now-hes-aiming-for-washington/
1292362996,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,ISRMIL,ISRAEL,ISR,,,,,MIL,,,0,111,111,11,3,-2.0,2,1,2,-1.01975780752072,3,"Evanston, Illinois, United States",US,USIL,IL031,42.0411,-87.6901,408101,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260304154500,https://dailynorthwestern.com/2026/03/04/city/mayor-daniel-biss-isnt-afraid-to-make-waves-now-hes-aiming-for-washington/
1292363000,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,JOR,JORDAN,JOR,,,,,,,,0,42,42,4,1,1.9,4,1,4,5.4054054054054,1,United States,US,US,,39.828175,-98.5795,US,1,Jordan,JO,JO,,31.0,36.0,JO,1,Jordan,JO,JO,,31.0,36.0,JO,20260304154500,https://www.billboard.com/music/awards/sankofa-org-social-justice-awards-2026-honorees-chuck-d-1236191219/
1292363022,20260304,202603,2026,2026.1753,USA,UNITED STATES,USA,,,,,,,,QAT,DOHA,QAT,,,,,,,,0,36,36,3,1,4.0,4,1,4,-2.57648953301127,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20260304154500,https://www.upi.com/Top_News/World-News/2026/03/04/evacuate-americans-middle-east-war/9141772636040/
1292363023,20260304,202603,2026,2026.1753,USA,NEW YORK,USA,,,,,,,,SPY,SPY AGENCY,,,,,,SPY,,,1,20,20,2,1,3.0,2,1,2,0.934579439252341,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.yahoo.com/news/articles/iran-denies-intelligence-ministry-contacted-151710998.html
