icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
8015c3,VTSSR,India,28.3457,76.9715,2453.64,140.04,191.23,False,2026-03-11 17:43:55
8015d3,IGO636C,India,20.8476,75.3046,10675.62,240.21,22.94,False,2026-03-11 17:43:55
8015ce,IGO597,India,10.3992,76.7156,2948.94,147.68,219.35,False,2026-03-11 17:43:55
8015fc,IGO5192,India,28.5038,76.8099,3657.6,151.85,104.32,False,2026-03-11 17:43:55
885305,THA343,Thailand,19.5985,83.741,10972.8,206.47,290.87,False,2026-03-11 17:43:55
8015ed,IGO7166,India,11.4694,78.4527,3657.6,135.86,335.86,False,2026-03-11 17:43:55
702034,BBC374,Bangladesh,25.6754,87.7316,10668.0,251.11,151.75,False,2026-03-11 17:43:55
4bb562,IGO839E,Turkey,27.5061,77.448,5875.02,170.09,336.85,False,2026-03-11 17:43:55
80184b,IGO6367,India,26.115,86.5553,10980.42,218.88,284.98,False,2026-03-11 17:43:55
80184e,IGO146H,India,19.0904,72.8629,,6.69,90.0,True,2026-03-11 17:43:55
80185f,IGO440W,India,17.3488,75.6819,10668.0,240.7,152.23,False,2026-03-11 17:43:55
80057d,AIC238,India,26.1838,83.7603,10363.2,208.32,293.27,False,2026-03-11 17:43:55
ac3421,N886AB,United States,33.1925,82.8028,,0.06,267.19,True,2026-03-11 17:43:55
80058a,AIC699,India,19.0903,72.8561,,4.12,90.0,True,2026-03-11 17:43:55
8016e0,IGO6791,India,28.5689,77.0929,,6.17,90.0,True,2026-03-11 17:43:55
8016e1,IGO6549,India,25.848,84.325,5212.08,230.71,103.54,False,2026-03-11 17:43:55
8016dd,IGO89HL,India,19.4956,73.3027,7917.18,224.09,349.28,False,2026-03-11 17:43:55
8016d2,IGO503V,India,19.1774,76.018,10668.0,251.51,131.35,False,2026-03-11 17:43:55
8016ca,AXB1220,India,26.537,75.8525,10972.8,219.28,203.8,False,2026-03-11 17:43:55
8003a8,VTHGL,India,22.9772,86.7668,9509.76,230.15,94.49,False,2026-03-11 17:43:55
801800,IGO496Y,India,18.2604,73.42,6050.28,166.53,99.78,False,2026-03-11 17:43:55
801806,IGO5291,India,18.4489,72.8568,6309.36,204.33,161.66,False,2026-03-11 17:43:55
a58bdc,N4568F,United States,33.193,82.8035,,3.86,165.94,True,2026-03-11 17:43:55
801851,IGO477,India,25.2856,76.8925,10660.38,245.05,177.83,False,2026-03-11 17:43:55
800520,AIC436,India,17.2181,74.6543,10972.8,226.19,307.89,False,2026-03-11 17:43:55
80180b,IGO6722,India,26.9145,80.5435,10058.4,254.92,116.36,False,2026-03-11 17:43:55
801824,IGO476,India,21.9922,85.1594,10363.2,215.86,256.49,False,2026-03-11 17:43:55
8018a8,IGO5062,India,18.7808,72.85,4937.76,185.49,109.44,False,2026-03-11 17:43:55
7020b4,UBG321,Bangladesh,22.7599,87.126,10972.8,199.47,273.55,False,2026-03-11 17:43:55
89621a,UAE547,United Arab Emirates,13.444,78.6793,8808.72,257.29,302.67,False,2026-03-11 17:43:55
8017f3,IGO1327,India,17.8983,73.7404,8397.24,174.21,307.68,False,2026-03-11 17:43:55
8017ee,IGO395,India,25.4343,75.3204,10363.2,220.7,202.62,False,2026-03-11 17:43:55
a4b0e0,N401FL,United States,33.1951,82.8058,,0.0,0.0,True,2026-03-11 17:43:55
aa34d0,N757HY,United States,33.1961,82.8036,,4.63,188.44,True,2026-03-11 17:43:55
70c125,OMA2815,Oman,19.3552,84.4568,10660.38,277.22,108.84,False,2026-03-11 17:43:55
780a64,CPA679,China,24.4659,88.5515,10972.8,227.19,294.77,False,2026-03-11 17:43:55
8005d5,SEJ184,India,28.3193,76.271,5227.32,173.01,63.51,False,2026-03-11 17:43:55
770454,ALK144,Sri Lanka,11.9145,76.6135,10668.0,234.68,154.0,False,2026-03-11 17:43:55
880855,AIQ137,Thailand,13.2084,77.5362,1706.88,81.28,90.36,False,2026-03-11 17:43:55
780a1e,HKC9457,China,28.5636,77.0803,,4.63,95.62,True,2026-03-11 17:43:55
780a2b,CPA663,China,22.3327,85.5379,10363.2,229.24,258.08,False,2026-03-11 17:43:55
780a3d,CPA037,China,24.3981,88.7373,10363.2,237.6,290.0,False,2026-03-11 17:43:55
80087d,FOLOWME6,India,19.0856,72.8597,,3.09,180.0,True,2026-03-11 17:43:55
8963dc,UAE12W,United Arab Emirates,22.6319,87.2062,8435.34,216.82,277.36,False,2026-03-11 17:43:55
8007b3,IGO1057,India,20.4705,89.8406,10134.6,260.21,126.8,False,2026-03-11 17:43:55
77181f,EXV822,Sri Lanka,9.9707,77.6936,10668.0,234.98,151.92,False,2026-03-11 17:43:55
8007df,IGO5029,India,19.2177,73.2594,2476.5,120.9,89.76,False,2026-03-11 17:43:55
8007cf,IGO617C,India,28.183,76.8411,4937.76,186.43,182.69,False,2026-03-11 17:43:55
8007cd,IGO133W,India,21.9558,87.9257,6781.8,208.06,221.69,False,2026-03-11 17:43:55
77058f,ALK104,Sri Lanka,6.3138,78.6251,7155.18,236.77,53.93,False,2026-03-11 17:43:55
c023ae,,Canada,28.5524,77.0776,,5.92,194.06,True,2026-03-11 17:43:55
8964be,ETD477,United Arab Emirates,13.2782,77.0663,11574.78,251.39,298.61,False,2026-03-11 17:43:55
8008d4,FLW ME 1,India,22.6425,88.4406,,1.03,104.06,True,2026-03-11 17:43:55
780aa5,CPA748,China,6.4835,78.7262,11887.2,260.8,67.99,False,2026-03-11 17:43:55
8008c3,IGO327E,India,22.7364,87.9685,3185.16,166.12,77.3,False,2026-03-11 17:43:55
89659b,ETD206,United Arab Emirates,18.7584,71.3088,9075.42,240.75,113.55,False,2026-03-11 17:43:55
